experiment_id,method,policy_id,predicted_policy,retrieval_score,decision_date,policy_accuracy,allocation_l1_to_reference,projected_weights,reference_weights,task_id
nl_baseline,tfidf,P5,P5,0.23868052189612618,2011-07-05,1,0.0,"{""SPY"":0.1355945204,""QQQ"":0.1279001543,""IWM"":0.1273279109,""DIA"":0.1655266149,""EFA"":0.0322405758,""EEM"":0.0455390226,""VEA"":0.0247902188,""VWO"":0.0335696346,""AGG"":5.204170428e-18,""BND"":5.204170428e-18,""SHY"":0.0198444226,""IEF"":5.204170428e-18,""TLT"":5.204170428e-18,""TIP"":0.0594337133,""LQD"":5.204170428e-18,""HYG"":0.0892396271,""GLD"":5.204170428e-18,""SLV"":5.204170428e-18,""DBC"":5.204170428e-18,""VNQ"":0.081408308,""UUP"":0.0575852768,""BIL"":5.204170428e-18}","{""SPY"":0.1355945204,""QQQ"":0.1279001543,""IWM"":0.1273279109,""DIA"":0.1655266149,""EFA"":0.0322405758,""EEM"":0.0455390226,""VEA"":0.0247902188,""VWO"":0.0335696346,""AGG"":5.204170428e-18,""BND"":5.204170428e-18,""SHY"":0.0198444226,""IEF"":5.204170428e-18,""TLT"":5.204170428e-18,""TIP"":0.0594337133,""LQD"":5.204170428e-18,""HYG"":0.0892396271,""GLD"":5.204170428e-18,""SLV"":5.204170428e-18,""DBC"":5.204170428e-18,""VNQ"":0.081408308,""UUP"":0.0575852768,""BIL"":5.204170428e-18}",f876b9ba0937a64f49d4afb8
nl_baseline,rule,P6,P6,1.0,2011-07-05,1,0.0,"{""SPY"":0.1140008114,""QQQ"":0.1120574084,""IWM"":0.1009321056,""DIA"":0.1170302708,""EFA"":0.0443729947,""EEM"":0.0432685047,""VEA"":0.0448908317,""VWO"":0.0480994222,""AGG"":0.0223990913,""BND"":0.0222448209,""SHY"":0.0253145167,""IEF"":0.014596247,""TLT"":0.0027228839,""TIP"":0.0245082591,""LQD"":0.021896396,""HYG"":0.0273300734,""GLD"":0.0174915019,""SLV"":0.0008537626,""DBC"":0.0274572109,""VNQ"":0.1412847994,""UUP"":0.0011100079,""BIL"":0.0261380794}","{""SPY"":0.1140008114,""QQQ"":0.1120574084,""IWM"":0.1009321056,""DIA"":0.1170302708,""EFA"":0.0443729947,""EEM"":0.0432685047,""VEA"":0.0448908317,""VWO"":0.0480994222,""AGG"":0.0223990913,""BND"":0.0222448209,""SHY"":0.0253145167,""IEF"":0.014596247,""TLT"":0.0027228839,""TIP"":0.0245082591,""LQD"":0.021896396,""HYG"":0.0273300734,""GLD"":0.0174915019,""SLV"":0.0008537626,""DBC"":0.0274572109,""VNQ"":0.1412847994,""UUP"":0.0011100079,""BIL"":0.0261380794}",1ce31b2ffcaeb8598d6c90a1
nl_baseline,tfidf,P6,P6,0.17823350988662123,2011-07-05,1,0.0,"{""SPY"":0.1140008114,""QQQ"":0.1120574084,""IWM"":0.1009321056,""DIA"":0.1170302708,""EFA"":0.0443729947,""EEM"":0.0432685047,""VEA"":0.0448908317,""VWO"":0.0480994222,""AGG"":0.0223990913,""BND"":0.0222448209,""SHY"":0.0253145167,""IEF"":0.014596247,""TLT"":0.0027228839,""TIP"":0.0245082591,""LQD"":0.021896396,""HYG"":0.0273300734,""GLD"":0.0174915019,""SLV"":0.0008537626,""DBC"":0.0274572109,""VNQ"":0.1412847994,""UUP"":0.0011100079,""BIL"":0.0261380794}","{""SPY"":0.1140008114,""QQQ"":0.1120574084,""IWM"":0.1009321056,""DIA"":0.1170302708,""EFA"":0.0443729947,""EEM"":0.0432685047,""VEA"":0.0448908317,""VWO"":0.0480994222,""AGG"":0.0223990913,""BND"":0.0222448209,""SHY"":0.0253145167,""IEF"":0.014596247,""TLT"":0.0027228839,""TIP"":0.0245082591,""LQD"":0.021896396,""HYG"":0.0273300734,""GLD"":0.0174915019,""SLV"":0.0008537626,""DBC"":0.0274572109,""VNQ"":0.1412847994,""UUP"":0.0011100079,""BIL"":0.0261380794}",f1792e06d1f2e646425100ec
nl_baseline,rule,P1,P1,1.0,2011-09-01,1,0.0,"{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.6,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}","{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.6,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}",de4b1eecb3666c6f022e5077
nl_baseline,tfidf,P1,P1,0.09272911026017053,2011-09-01,1,0.0,"{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.6,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}","{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.6,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}",79be765236dd41c7e45d00e2
nl_baseline,rule,P2,P2,1.0,2011-09-01,1,0.0,"{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.6}","{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.6}",fa933bc65809decbb3db776e
nl_baseline,tfidf,P2,P2,0.09977298455538249,2011-09-01,1,0.0,"{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.6}","{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.6}",1297ebf8786332b9dd0d8b9f
nl_baseline,rule,P3,P3,1.0,2011-09-01,1,0.0,"{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.6,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}","{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.6,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}",6653102ba4971d0075159eb9
nl_baseline,tfidf,P3,P3,0.10306444828113322,2011-09-01,1,0.0,"{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.6,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}","{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.6,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}",366facc3159524b1ab404da9
nl_baseline,rule,P4,P4,1.0,2011-09-01,1,0.0,"{""SPY"":0.0454545455,""QQQ"":0.0454545455,""IWM"":0.0454545455,""DIA"":0.0454545455,""EFA"":0.0454545455,""EEM"":0.0454545455,""VEA"":0.0454545455,""VWO"":0.0454545455,""AGG"":0.0454545455,""BND"":0.0454545455,""SHY"":0.0454545455,""IEF"":0.0454545455,""TLT"":0.0454545455,""TIP"":0.0454545455,""LQD"":0.0454545455,""HYG"":0.0454545455,""GLD"":0.0454545455,""SLV"":0.0454545455,""DBC"":0.0454545455,""VNQ"":0.0454545455,""UUP"":0.0454545455,""BIL"":0.0454545455}","{""SPY"":0.0454545455,""QQQ"":0.0454545455,""IWM"":0.0454545455,""DIA"":0.0454545455,""EFA"":0.0454545455,""EEM"":0.0454545455,""VEA"":0.0454545455,""VWO"":0.0454545455,""AGG"":0.0454545455,""BND"":0.0454545455,""SHY"":0.0454545455,""IEF"":0.0454545455,""TLT"":0.0454545455,""TIP"":0.0454545455,""LQD"":0.0454545455,""HYG"":0.0454545455,""GLD"":0.0454545455,""SLV"":0.0454545455,""DBC"":0.0454545455,""VNQ"":0.0454545455,""UUP"":0.0454545455,""BIL"":0.0454545455}",ef2279b46e63cf25fa6b6569
nl_baseline,tfidf,P4,P4,0.1676960851005751,2011-09-01,1,0.0,"{""SPY"":0.0454545455,""QQQ"":0.0454545455,""IWM"":0.0454545455,""DIA"":0.0454545455,""EFA"":0.0454545455,""EEM"":0.0454545455,""VEA"":0.0454545455,""VWO"":0.0454545455,""AGG"":0.0454545455,""BND"":0.0454545455,""SHY"":0.0454545455,""IEF"":0.0454545455,""TLT"":0.0454545455,""TIP"":0.0454545455,""LQD"":0.0454545455,""HYG"":0.0454545455,""GLD"":0.0454545455,""SLV"":0.0454545455,""DBC"":0.0454545455,""VNQ"":0.0454545455,""UUP"":0.0454545455,""BIL"":0.0454545455}","{""SPY"":0.0454545455,""QQQ"":0.0454545455,""IWM"":0.0454545455,""DIA"":0.0454545455,""EFA"":0.0454545455,""EEM"":0.0454545455,""VEA"":0.0454545455,""VWO"":0.0454545455,""AGG"":0.0454545455,""BND"":0.0454545455,""SHY"":0.0454545455,""IEF"":0.0454545455,""TLT"":0.0454545455,""TIP"":0.0454545455,""LQD"":0.0454545455,""HYG"":0.0454545455,""GLD"":0.0454545455,""SLV"":0.0454545455,""DBC"":0.0454545455,""VNQ"":0.0454545455,""UUP"":0.0454545455,""BIL"":0.0454545455}",dc1cebaffca3804dc32cb1f7
nl_baseline,rule,P5,P5,1.0,2011-09-01,1,0.0,"{""SPY"":1.387778781e-17,""QQQ"":1.387778781e-17,""IWM"":1.387778781e-17,""DIA"":1.387778781e-17,""EFA"":1.387778781e-17,""EEM"":1.387778781e-17,""VEA"":1.387778781e-17,""VWO"":1.387778781e-17,""AGG"":0.0984458394,""BND"":0.1158863995,""SHY"":0.1401929265,""IEF"":0.1904434935,""TLT"":0.1446730604,""TIP"":0.059539682,""LQD"":1.387778781e-17,""HYG"":1.387778781e-17,""GLD"":0.2194568546,""SLV"":1.387778781e-17,""DBC"":0.0096529753,""VNQ"":1.387778781e-17,""UUP"":0.0217087688,""BIL"":1.387778781e-17}","{""SPY"":1.387778781e-17,""QQQ"":1.387778781e-17,""IWM"":1.387778781e-17,""DIA"":1.387778781e-17,""EFA"":1.387778781e-17,""EEM"":1.387778781e-17,""VEA"":1.387778781e-17,""VWO"":1.387778781e-17,""AGG"":0.0984458394,""BND"":0.1158863995,""SHY"":0.1401929265,""IEF"":0.1904434935,""TLT"":0.1446730604,""TIP"":0.059539682,""LQD"":1.387778781e-17,""HYG"":1.387778781e-17,""GLD"":0.2194568546,""SLV"":1.387778781e-17,""DBC"":0.0096529753,""VNQ"":1.387778781e-17,""UUP"":0.0217087688,""BIL"":1.387778781e-17}",867b92371a309542536859aa
nl_baseline,tfidf,P5,P5,0.23868052189612618,2011-09-01,1,0.0,"{""SPY"":1.387778781e-17,""QQQ"":1.387778781e-17,""IWM"":1.387778781e-17,""DIA"":1.387778781e-17,""EFA"":1.387778781e-17,""EEM"":1.387778781e-17,""VEA"":1.387778781e-17,""VWO"":1.387778781e-17,""AGG"":0.0984458394,""BND"":0.1158863995,""SHY"":0.1401929265,""IEF"":0.1904434935,""TLT"":0.1446730604,""TIP"":0.059539682,""LQD"":1.387778781e-17,""HYG"":1.387778781e-17,""GLD"":0.2194568546,""SLV"":1.387778781e-17,""DBC"":0.0096529753,""VNQ"":1.387778781e-17,""UUP"":0.0217087688,""BIL"":1.387778781e-17}","{""SPY"":1.387778781e-17,""QQQ"":1.387778781e-17,""IWM"":1.387778781e-17,""DIA"":1.387778781e-17,""EFA"":1.387778781e-17,""EEM"":1.387778781e-17,""VEA"":1.387778781e-17,""VWO"":1.387778781e-17,""AGG"":0.0984458394,""BND"":0.1158863995,""SHY"":0.1401929265,""IEF"":0.1904434935,""TLT"":0.1446730604,""TIP"":0.059539682,""LQD"":1.387778781e-17,""HYG"":1.387778781e-17,""GLD"":0.2194568546,""SLV"":1.387778781e-17,""DBC"":0.0096529753,""VNQ"":1.387778781e-17,""UUP"":0.0217087688,""BIL"":1.387778781e-17}",26f86d1d80051f2b9a94f976
nl_baseline,rule,P6,P6,1.0,2011-09-01,1,0.0,"{""SPY"":0.0109447725,""QQQ"":0.0184396337,""IWM"":0.0028603161,""DIA"":0.0175395572,""EFA"":0.0006972732,""EEM"":0.000884776,""VEA"":0.0007216165,""VWO"":0.0010872914,""AGG"":0.0386068491,""BND"":0.0391748459,""SHY"":0.0463272946,""IEF"":0.1213837431,""TLT"":0.0363908317,""TIP"":0.1130367692,""LQD"":0.0263527008,""HYG"":0.0131786561,""GLD"":0.1702600008,""SLV"":0.2037167857,""DBC"":0.084011198,""VNQ"":0.0065654535,""UUP"":0.0021980162,""BIL"":0.0456216188}","{""SPY"":0.0109447725,""QQQ"":0.0184396337,""IWM"":0.0028603161,""DIA"":0.0175395572,""EFA"":0.0006972732,""EEM"":0.000884776,""VEA"":0.0007216165,""VWO"":0.0010872914,""AGG"":0.0386068491,""BND"":0.0391748459,""SHY"":0.0463272946,""IEF"":0.1213837431,""TLT"":0.0363908317,""TIP"":0.1130367692,""LQD"":0.0263527008,""HYG"":0.0131786561,""GLD"":0.1702600008,""SLV"":0.2037167857,""DBC"":0.084011198,""VNQ"":0.0065654535,""UUP"":0.0021980162,""BIL"":0.0456216188}",d5a193f545404975cd198a1b
nl_baseline,tfidf,P6,P6,0.17823350988662123,2011-09-01,1,0.0,"{""SPY"":0.0109447725,""QQQ"":0.0184396337,""IWM"":0.0028603161,""DIA"":0.0175395572,""EFA"":0.0006972732,""EEM"":0.000884776,""VEA"":0.0007216165,""VWO"":0.0010872914,""AGG"":0.0386068491,""BND"":0.0391748459,""SHY"":0.0463272946,""IEF"":0.1213837431,""TLT"":0.0363908317,""TIP"":0.1130367692,""LQD"":0.0263527008,""HYG"":0.0131786561,""GLD"":0.1702600008,""SLV"":0.2037167857,""DBC"":0.084011198,""VNQ"":0.0065654535,""UUP"":0.0021980162,""BIL"":0.0456216188}","{""SPY"":0.0109447725,""QQQ"":0.0184396337,""IWM"":0.0028603161,""DIA"":0.0175395572,""EFA"":0.0006972732,""EEM"":0.000884776,""VEA"":0.0007216165,""VWO"":0.0010872914,""AGG"":0.0386068491,""BND"":0.0391748459,""SHY"":0.0463272946,""IEF"":0.1213837431,""TLT"":0.0363908317,""TIP"":0.1130367692,""LQD"":0.0263527008,""HYG"":0.0131786561,""GLD"":0.1702600008,""SLV"":0.2037167857,""DBC"":0.084011198,""VNQ"":0.0065654535,""UUP"":0.0021980162,""BIL"":0.0456216188}",1ae577f9e3d525cef0acc4d6
nl_baseline,rule,P1,P1,1.0,2011-11-01,1,0.0,"{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.6,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}","{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.6,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}",5645248c1964a885ac8561c1
nl_baseline,tfidf,P1,P1,0.09272911026017053,2011-11-01,1,0.0,"{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.6,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}","{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.6,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}",a874c732cf56d43f39553e46
nl_baseline,rule,P2,P2,1.0,2011-11-01,1,0.0,"{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.6}","{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.6}",1b1b6e1c6cfacb300bf1a0b2
nl_baseline,tfidf,P2,P2,0.09977298455538249,2011-11-01,1,0.0,"{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.6}","{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.6}",f6cc0f758afa4eba5b82dd91
nl_baseline,rule,P3,P3,1.0,2011-11-01,1,0.0,"{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.6,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}","{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.6,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}",959d0db652dc6d5dd106133e
nl_baseline,tfidf,P3,P3,0.10306444828113322,2011-11-01,1,0.0,"{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.6,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}","{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.6,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}",817ebbe5258ccb8adddff5a5
nl_baseline,rule,P4,P4,1.0,2011-11-01,1,0.0,"{""SPY"":0.0454545455,""QQQ"":0.0454545455,""IWM"":0.0454545455,""DIA"":0.0454545455,""EFA"":0.0454545455,""EEM"":0.0454545455,""VEA"":0.0454545455,""VWO"":0.0454545455,""AGG"":0.0454545455,""BND"":0.0454545455,""SHY"":0.0454545455,""IEF"":0.0454545455,""TLT"":0.0454545455,""TIP"":0.0454545455,""LQD"":0.0454545455,""HYG"":0.0454545455,""GLD"":0.0454545455,""SLV"":0.0454545455,""DBC"":0.0454545455,""VNQ"":0.0454545455,""UUP"":0.0454545455,""BIL"":0.0454545455}","{""SPY"":0.0454545455,""QQQ"":0.0454545455,""IWM"":0.0454545455,""DIA"":0.0454545455,""EFA"":0.0454545455,""EEM"":0.0454545455,""VEA"":0.0454545455,""VWO"":0.0454545455,""AGG"":0.0454545455,""BND"":0.0454545455,""SHY"":0.0454545455,""IEF"":0.0454545455,""TLT"":0.0454545455,""TIP"":0.0454545455,""LQD"":0.0454545455,""HYG"":0.0454545455,""GLD"":0.0454545455,""SLV"":0.0454545455,""DBC"":0.0454545455,""VNQ"":0.0454545455,""UUP"":0.0454545455,""BIL"":0.0454545455}",3aeace3e3dd26d4fb389441d
